ISO3,Country,UNICEF Region,Indicator,Data Source,Year,Sex,Age,DISAGG_CATEGORY,DISAGG,Value
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Education,secondary 1,65.2
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Education,secondary 2,50.4
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Education,secondary and more,51.7
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Residence,Rural,67.8
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Residence,Urban,49.5
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 1,74.9
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 2,69.2
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 3,64.2
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 4,51.3
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 5,43.2
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,higher,27.5
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,pre-primary/none,61.1
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,primary,57.3
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,secondary 1,56.7
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,secondary 2,48.9
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,secondary and more,47.2
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Residence,Rural,58.3
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Residence,Urban,40.7
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 1,62.7
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 2,60.9
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 3,51.2
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 4,41.5
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 5,38.4
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,20-24,Age,20-24,55.9
COD,Democratic Republic of the Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,20-24,Age,20-24,45.8
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-19,Age,15-19,56.2
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-19,Age,15-19,48
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Education,aucun,63.6
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Education,primaire,61.3
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Education,secondaire 1,58.1
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Education,secondaire 2 ou +,44.9
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Residence,Rural,65.9
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Residence,Urban,50.2
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Wealth quintile,Quintile 1,68.1
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Wealth quintile,Quintile 2,56.7
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Wealth quintile,Quintile 3,55.2
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Wealth quintile,Quintile 4,48.1
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-24,Wealth quintile,Quintile 5,47.7
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Education,aucun,63.3
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Education,primaire,65.9
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Education,secondaire 1,58.5
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Education,secondaire 2 ou +,35.5
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Residence,Rural,52.6
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Residence,Urban,48.4
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Wealth quintile,Quintile 1,59
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Wealth quintile,Quintile 2,55.2
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Wealth quintile,Quintile 3,51.3
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Wealth quintile,Quintile 4,43.1
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Male,15-24,Wealth quintile,Quintile 5,45.2
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Education,aucun,64.9
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Education,primaire,61.5
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Education,secondaire 1,53.8
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Education,secondaire 2 ou +,39
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Residence,Rural,64.6
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Residence,Urban,46.2
COG,Congo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014-15,2015,Female,15-49,Wealth quintile,Quintile 1,69.6
